code,role
702264,{"id":1111,"name":"702264_kibra_nairobi"}
601772,{"id":1112,"name":"601772_ganze_kilifi"}
601094,{"id":1113,"name":"601094_aldai_nandi"}
709443,{"id":1114,"name":"709443_magarini_kilifi"}
600055,{"id":1115,"name":"600055_gem_siaya"}
713294,{"id":1116,"name":"713294_mbeerenorth_embu"}
701356,{"id":1117,"name":"701356_kituicentral_kitui"}
600696,{"id":1118,"name":"600696_shinyalu_kakamega"}
701964,{"id":1119,"name":"701964_embakasicentral_nairobi"}
601028,{"id":1120,"name":"601028_naivasha_nakuru"}
601026,{"id":1121,"name":"601026_naivasha_nakuru"}
702150,{"id":1122,"name":"702150_ruaraka_nairobi"}
703455,{"id":1123,"name":"703455_mathirawest_nyeri"}
702222,{"id":1124,"name":"702222_kibra_nairobi"}
701905,{"id":1125,"name":"701905_westlands_nairobi"}
703995,{"id":1126,"name":"703995_bureti_kericho"}
710466,{"id":1127,"name":"710466_mathare_nairobi"}
701154,{"id":1128,"name":"701154_kituisouth_kitui"}
702234,{"id":1129,"name":"702234_embakasiwest_nairobi"}
708081,{"id":1130,"name":"708081_gilgil_nakuru"}
703174,{"id":1131,"name":"703174_rachuonyonorth_homabay"}
701920,{"id":1132,"name":"701920_dagorettinorth_nairobi"}
703944,{"id":1133,"name":"703944_bureti_kericho"}
700895,{"id":1134,"name":"700895_lurambi_kakamega"}
601084,{"id":1135,"name":"601084_chesumei_nandi"}
709404,{"id":1136,"name":"709404_kilifinorth_kilifi"}
705459,{"id":1137,"name":"705459_luanda_vihiga"}
701046,{"id":1138,"name":"701046_kituicentral_kitui"}
708780,{"id":1139,"name":"708780_westlands_nairobi"}
709610,{"id":1140,"name":"709610_kilifinorth_kilifi"}
709213,{"id":1141,"name":"709213_kilifisouth_kilifi"}
600391,{"id":1142,"name":"600391_rachuonyosouth_homabay"}
712663,{"id":1143,"name":"712663_rongai_nakuru"}
711818,{"id":1144,"name":"711818_awendo_migori"}
702038,{"id":1145,"name":"702038_kamukunji_nairobi"}
701058,{"id":1146,"name":"701058_mwingicentral_kitui"}
600043,{"id":1147,"name":"600043_gem_siaya"}
709620,{"id":1152,"name":"709620_kilifinorth_kilifi"}
601070,{"id":1157,"name":"601070_nandihills_nandi"}
602710,{"id":1162,"name":"602710_lugari_kakamega"}
601040,{"id":1166,"name":"601040_nakurueast_nakuru"}
700625,{"id":1171,"name":"700625_lugari_kakamega"}
702059,{"id":1176,"name":"702059_starehe_nairobi"}
700863,{"id":1181,"name":"700863_mumiaswest_kakamega"}
702015,{"id":1186,"name":"702015_embakasicentral_nairobi"}
702404,{"id":1191,"name":"702404_mukurwe-ini_nyeri"}
601636,{"id":1196,"name":"601636_embakasieast_nairobi"}
602399,{"id":1201,"name":"602399_rachuonyoeast_homabay"}
701978,{"id":1206,"name":"701978_makadara_nairobi"}
708723,{"id":1211,"name":"708723_dagorettinorth_nairobi"}
708522,{"id":1216,"name":"708522_nakuruwest_nakuru"}
600405,{"id":1220,"name":"600405_rarieda_siaya"}
702132,{"id":1225,"name":"702132_mathare_nairobi"}
709964,{"id":1230,"name":"709964_nakuruwest_nakuru"}
702253,{"id":1235,"name":"702253_starehe_nairobi"}
709842,{"id":1240,"name":"709842_naivasha_nakuru"}
600740,{"id":1245,"name":"600740_lugari_kakamega"}
600393,{"id":1250,"name":"600393_rachuonyoeast_homabay"}
701161,{"id":1255,"name":"701161_kituisouth_kitui"}
709241,{"id":1260,"name":"709241_kuresoisouth_nakuru"}
700750,{"id":1265,"name":"700750_navakholo_kakamega"}
601615,{"id":1270,"name":"601615_dagorettisouth_nairobi"}
602756,{"id":1275,"name":"602756_lungalunga_kwale"}
600464,{"id":1280,"name":"600464_subasouth_homabay"}
700260,{"id":1285,"name":"700260_khwisero_kakamega"}
702282,{"id":1290,"name":"702282_khwisero_kakamega"}
709422,{"id":1295,"name":"709422_ganze_kilifi"}
701892,{"id":1300,"name":"701892_westlands_nairobi"}
709303,{"id":1304,"name":"709303_nyatike_migori"}
700110,{"id":1309,"name":"700110_kuriaeast_migori"}
702122,{"id":1314,"name":"702122_kamukunji_nairobi"}
602961,{"id":1319,"name":"602961_homabaytown_homabay"}
710323,{"id":1324,"name":"710323_mathiraeast_nyeri"}
702076,{"id":1329,"name":"702076_mathare_nairobi"}
700896,{"id":1333,"name":"700896_lurambi_kakamega"}
701761,{"id":1338,"name":"701761_mathiraeast_nyeri"}
711143,{"id":1343,"name":"711143_mbeerenorth_embu"}
709336,{"id":1348,"name":"709336_malindi_kilifi"}
601774,{"id":1353,"name":"601774_ganze_kilifi"}
701138,{"id":1358,"name":"701138_kuresoinorth_nakuru"}
702055,{"id":1363,"name":"702055_kamukunji_nairobi"}
702401,{"id":2312,"name":"702401_mukurwe-ini_nyeri"}
700246,{"id":2317,"name":"700246_khwisero_kakamega"}
708693,{"id":2322,"name":"708693_kamukunji_nairobi"}
701089,{"id":2331,"name":"701089_mwingicentral_kitui"}
710044,{"id":2336,"name":"710044_njoro_nakuru"}
702236,{"id":2341,"name":"702236_dagorettisouth_nairobi"}
711375,{"id":2346,"name":"711375_chesumei_nandi"}
701827,{"id":2350,"name":"701827_gem_siaya"}
601770,{"id":2355,"name":"601770_kilifisouth_kilifi"}
711652,{"id":2360,"name":"711652_kilifisouth_kilifi"}
700820,{"id":2365,"name":"700820_butere_kakamega"}
700745,{"id":2369,"name":"700745_navakholo_kakamega"}
709739,{"id":2374,"name":"709739_lungalunga_kwale"}
601178,{"id":2379,"name":"601178_subukia_nakuru"}
700942,{"id":2384,"name":"700942_ikolomani_kakamega"}
703159,{"id":2388,"name":"703159_rachuonyonorth_homabay"}
705643,{"id":2393,"name":"705643_manyatta_embu"}
702032,{"id":2410,"name":"702032_kamukunji_nairobi"}
700789,{"id":2413,"name":"700789_matungu_kakamega"}
700650,{"id":2418,"name":"700650_lugari_kakamega"}
713072,{"id":2423,"name":"713072_soinsigowet_kericho"}
708508,{"id":2428,"name":"708508_nakuruwest_nakuru"}
711207,{"id":2432,"name":"711207_emgwen_nandi"}
701888,{"id":2437,"name":"701888_embakasieast_nairobi"}
600461,{"id":2442,"name":"600461_subasouth_homabay"}
600212,{"id":2447,"name":"600212_ndhiwa_homabay"}
702202,{"id":2451,"name":"702202_starehe_nairobi"}
710432,{"id":2455,"name":"710432_mukurwe-ini_nyeri"}
701212,{"id":2460,"name":"701212_kituicentral_kitui"}
602110,{"id":2465,"name":"602110_mwingicentral_kitui"}
602828,{"id":2468,"name":"602828_shinyalu_kakamega"}
703379,{"id":2473,"name":"703379_subanorth_homabay"}
601088,{"id":2478,"name":"601088_chesumei_nandi"}
600166,{"id":2482,"name":"600166_subanorth_homabay"}
702279,{"id":2487,"name":"702279_kibra_nairobi"}
702178,{"id":2496,"name":"702178_dagorettisouth_nairobi"}
602286,{"id":2501,"name":"602286_subanorth_homabay"}
703084,{"id":2506,"name":"703084_homabaytown_homabay"}
702223,{"id":2511,"name":"702223_mathare_nairobi"}
704469,{"id":2516,"name":"704469_soinsigowet_kericho"}
711383,{"id":2521,"name":"711383_chesumei_nandi"}
701916,{"id":2526,"name":"701916_starehe_nairobi"}
710122,{"id":2531,"name":"710122_tinderet_nandi"}
703134,{"id":2535,"name":"703134_rachuonyosouth_homabay"}
602341,{"id":2539,"name":"602341_nakurunorth_nakuru"}
601686,{"id":2544,"name":"601686_makadara_nairobi"}
708556,{"id":2549,"name":"708556_soinsigowet_kericho"}
710437,{"id":2554,"name":"710437_mukurwe-ini_nyeri"}
700497,{"id":2559,"name":"700497_shinyalu_kakamega"}
710125,{"id":2564,"name":"710125_tinderet_nandi"}
709190,{"id":2569,"name":"709190_rabai_kilifi"}
710203,{"id":2574,"name":"710203_nandihills_nandi"}
708512,{"id":2579,"name":"708512_nakuruwest_nakuru"}
600754,{"id":2584,"name":"600754_mumiaswest_kakamega"}
701965,{"id":2589,"name":"701965_dagorettinorth_nairobi"}
601160,{"id":2594,"name":"601160_rongai_nakuru"}
700644,{"id":2599,"name":"700644_lugari_kakamega"}
709975,{"id":2604,"name":"709975_nakuruwest_nakuru"}
703182,{"id":2609,"name":"703182_rachuonyoeast_homabay"}
712635,{"id":2614,"name":"712635_naivasha_nakuru"}
703945,{"id":2619,"name":"703945_bureti_kericho"}
700821,{"id":1148,"name":"700821_butere_kakamega"}
702097,{"id":1153,"name":"702097_mathare_nairobi"}
700741,{"id":1158,"name":"700741_navakholo_kakamega"}
701150,{"id":1163,"name":"701150_kuresoinorth_nakuru"}
711454,{"id":1167,"name":"711454_gilgil_nakuru"}
602402,{"id":1172,"name":"602402_homabaytown_homabay"}
701904,{"id":1177,"name":"701904_embakasisouth_nairobi"}
708644,{"id":1182,"name":"708644_embakasisouth_nairobi"}
600316,{"id":1187,"name":"600316_nyatike_migori"}
702243,{"id":1192,"name":"702243_starehe_nairobi"}
702068,{"id":1197,"name":"702068_dagorettinorth_nairobi"}
700935,{"id":1202,"name":"700935_ikolomani_kakamega"}
705664,{"id":1207,"name":"705664_manyatta_embu"}
702184,{"id":1212,"name":"702184_dagorettisouth_nairobi"}
601095,{"id":1217,"name":"601095_aldai_nandi"}
700813,{"id":1221,"name":"700813_butere_kakamega"}
702285,{"id":1226,"name":"702285_embakasiwest_nairobi"}
708745,{"id":1231,"name":"708745_kamukunji_nairobi"}
711304,{"id":1236,"name":"711304_mosop_nandi"}
712685,{"id":1241,"name":"712685_subukia_nakuru"}
601054,{"id":1246,"name":"601054_nakurunorth_nakuru"}
600039,{"id":1251,"name":"600039_gem_siaya"}
713207,{"id":1256,"name":"713207_rabai_kilifi"}
703534,{"id":1261,"name":"703534_molo_nakuru"}
712680,{"id":1266,"name":"712680_nakuruwest_nakuru"}
710863,{"id":1271,"name":"710863_dagorettinorth_nairobi"}
600165,{"id":1276,"name":"600165_subanorth_homabay"}
708815,{"id":1281,"name":"708815_dagorettinorth_nairobi"}
700377,{"id":1286,"name":"700377_malava_kakamega"}
712793,{"id":1291,"name":"712793_naivasha_nakuru"}
601029,{"id":1296,"name":"601029_naivasha_nakuru"}
701639,{"id":2313,"name":"701639_nyatike_migori"}
704645,{"id":1305,"name":"704645_kipkelioneast_kericho"}
710469,{"id":1310,"name":"710469_starehe_nairobi"}
704644,{"id":1315,"name":"704644_kipkelioneast_kericho"}
708706,{"id":1320,"name":"708706_dagorettinorth_nairobi"}
705655,{"id":1325,"name":"705655_manyatta_embu"}
600624,{"id":2318,"name":"600624_butere_kakamega"}
700623,{"id":1334,"name":"700623_lugari_kakamega"}
701915,{"id":1339,"name":"701915_starehe_nairobi"}
700757,{"id":1344,"name":"700757_navakholo_kakamega"}
708615,{"id":1349,"name":"708615_kibra_nairobi"}
702102,{"id":1354,"name":"702102_dagorettinorth_nairobi"}
712632,{"id":1359,"name":"712632_naivasha_nakuru"}
708689,{"id":1364,"name":"708689_embakasisouth_nairobi"}
708703,{"id":2323,"name":"708703_embakasiwest_nairobi"}
705162,{"id":2332,"name":"705162_ainamoi_kericho"}
708669,{"id":2337,"name":"708669_embakasiwest_nairobi"}
701051,{"id":2342,"name":"701051_mwingicentral_kitui"}
705156,{"id":2351,"name":"705156_ainamoi_kericho"}
601766,{"id":2356,"name":"601766_kilifisouth_kilifi"}
711811,{"id":2361,"name":"711811_awendo_migori"}
600671,{"id":2370,"name":"600671_navakholo_kakamega"}
700823,{"id":2375,"name":"700823_butere_kakamega"}
600171,{"id":2380,"name":"600171_subanorth_homabay"}
600228,{"id":2385,"name":"600228_ndhiwa_homabay"}
702986,{"id":2389,"name":"702986_rangwe_homabay"}
709215,{"id":2394,"name":"709215_kilifisouth_kilifi"}
602578,{"id":2414,"name":"602578_kipkelionwest_kericho"}
702206,{"id":2419,"name":"702206_ruaraka_nairobi"}
709931,{"id":2424,"name":"709931_naivasha_nakuru"}
709958,{"id":2429,"name":"709958_naivasha_nakuru"}
703958,{"id":2433,"name":"703958_bureti_kericho"}
709932,{"id":2438,"name":"709932_naivasha_nakuru"}
602867,{"id":2443,"name":"602867_subanorth_homabay"}
708757,{"id":2456,"name":"708757_kibra_nairobi"}
709293,{"id":2461,"name":"709293_nyatike_migori"}
701903,{"id":2469,"name":"701903_embakasinorth_nairobi"}
602616,{"id":2474,"name":"602616_rarieda_siaya"}
710119,{"id":2483,"name":"710119_tinderet_nandi"}
708671,{"id":2488,"name":"708671_embakasiwest_nairobi"}
708739,{"id":2492,"name":"708739_makadara_nairobi"}
700630,{"id":2497,"name":"700630_lugari_kakamega"}
703459,{"id":2502,"name":"703459_mathirawest_nyeri"}
708555,{"id":2507,"name":"708555_soinsigowet_kericho"}
707137,{"id":2512,"name":"707137_luanda_vihiga"}
702137,{"id":2517,"name":"702137_ruaraka_nairobi"}
710441,{"id":2522,"name":"710441_mathiraeast_nyeri"}
708662,{"id":2527,"name":"708662_dagorettisouth_nairobi"}
700857,{"id":2532,"name":"700857_likuyani_kakamega"}
710317,{"id":2536,"name":"710317_mathiraeast_nyeri"}
703991,{"id":2540,"name":"703991_bureti_kericho"}
700451,{"id":2545,"name":"700451_lungalunga_kwale"}
708785,{"id":2550,"name":"708785_dagorettinorth_nairobi"}
702121,{"id":2555,"name":"702121_mathare_nairobi"}
705816,{"id":2560,"name":"705816_belgut_kericho"}
702564,{"id":2565,"name":"702564_mathiraeast_nyeri"}
700460,{"id":2570,"name":"700460_lungalunga_kwale"}
703178,{"id":2575,"name":"703178_rachuonyoeast_homabay"}
709384,{"id":2580,"name":"709384_kaloleni_kilifi"}
601752,{"id":2585,"name":"601752_rabai_kilifi"}
702291,{"id":2590,"name":"702291_embakasicentral_nairobi"}
701721,{"id":2595,"name":"701721_mbeerenorth_embu"}
711457,{"id":2600,"name":"711457_gilgil_nakuru"}
602370,{"id":2605,"name":"602370_rangwe_homabay"}
602581,{"id":2610,"name":"602581_nakurueast_nakuru"}
702123,{"id":2615,"name":"702123_ruaraka_nairobi"}
705487,{"id":2620,"name":"705487_luanda_vihiga"}
709396,{"id":1149,"name":"709396_ganze_kilifi"}
700455,{"id":1154,"name":"700455_lungalunga_kwale"}
709966,{"id":1159,"name":"709966_nakuruwest_nakuru"}
702423,{"id":2314,"name":"702423_soinsigowet_kericho"}
602862,{"id":1168,"name":"602862_rachuonyoeast_homabay"}
700749,{"id":1173,"name":"700749_navakholo_kakamega"}
600716,{"id":1178,"name":"600716_ikolomani_kakamega"}
701644,{"id":1183,"name":"701644_nyatike_migori"}
700817,{"id":1188,"name":"700817_butere_kakamega"}
702130,{"id":1193,"name":"702130_ruaraka_nairobi"}
713079,{"id":1198,"name":"713079_belgut_kericho"}
601832,{"id":1203,"name":"601832_magarini_kilifi"}
711086,{"id":1208,"name":"711086_kipkelionwest_kericho"}
710471,{"id":1213,"name":"710471_mathare_nairobi"}
710883,{"id":2319,"name":"710883_kibra_nairobi"}
702402,{"id":1222,"name":"702402_mukurwe-ini_nyeri"}
707118,{"id":1227,"name":"707118_luanda_vihiga"}
701830,{"id":1232,"name":"701830_gem_siaya"}
705733,{"id":1237,"name":"705733_manyatta_embu"}
709763,{"id":1242,"name":"709763_mbeerenorth_embu"}
712875,{"id":1247,"name":"712875_kipkelionwest_kericho"}
601053,{"id":1252,"name":"601053_nakurunorth_nakuru"}
602167,{"id":1257,"name":"602167_navakholo_kakamega"}
701939,{"id":1262,"name":"701939_westlands_nairobi"}
702247,{"id":1267,"name":"702247_westlands_nairobi"}
701022,{"id":1272,"name":"701022_kuresoisouth_nakuru"}
701759,{"id":1277,"name":"701759_mathiraeast_nyeri"}
711816,{"id":1282,"name":"711816_awendo_migori"}
703492,{"id":1287,"name":"703492_mukurwe-ini_nyeri"}
702042,{"id":1292,"name":"702042_embakasinorth_nairobi"}
708702,{"id":1297,"name":"708702_embakasiwest_nairobi"}
712658,{"id":1306,"name":"712658_rongai_nakuru"}
702272,{"id":1311,"name":"702272_kibra_nairobi"}
701159,{"id":1316,"name":"701159_kituisouth_kitui"}
706952,{"id":1321,"name":"706952_nyeritown_nyeri"}
702166,{"id":1326,"name":"702166_dagorettisouth_nairobi"}
601673,{"id":1335,"name":"601673_langata_nairobi"}
700364,{"id":1340,"name":"700364_mathiraeast_nyeri"}
601573,{"id":1345,"name":"601573_nyerisouth_nyeri"}
701198,{"id":1350,"name":"701198_kituisouth_kitui"}
600705,{"id":1355,"name":"600705_malava_kakamega"}
600218,{"id":1360,"name":"600218_ndhiwa_homabay"}
702043,{"id":1365,"name":"702043_embakasicentral_nairobi"}
600683,{"id":2324,"name":"600683_shinyalu_kakamega"}
709385,{"id":2328,"name":"709385_kaloleni_kilifi"}
709275,{"id":2333,"name":"709275_awendo_migori"}
702245,{"id":2338,"name":"702245_westlands_nairobi"}
601032,{"id":2343,"name":"601032_naivasha_nakuru"}
600470,{"id":2352,"name":"600470_subasouth_homabay"}
703128,{"id":2357,"name":"703128_subasouth_homabay"}
711997,{"id":2362,"name":"711997_aldai_nandi"}
701086,{"id":2371,"name":"701086_mwinginorth_kitui"}
701308,{"id":2376,"name":"701308_embakasisouth_nairobi"}
708714,{"id":2381,"name":"708714_starehe_nairobi"}
702976,{"id":2390,"name":"702976_rangwe_homabay"}
701087,{"id":2395,"name":"701087_mwingicentral_kitui"}
601027,{"id":2399,"name":"601027_naivasha_nakuru"}
602168,{"id":2403,"name":"602168_subanorth_homabay"}
602551,{"id":2407,"name":"602551_lugari_kakamega"}
704660,{"id":2415,"name":"704660_kipkelioneast_kericho"}
703490,{"id":2420,"name":"703490_mukurwe-ini_nyeri"}
600469,{"id":2425,"name":"600469_subasouth_homabay"}
701917,{"id":2430,"name":"701917_westlands_nairobi"}
710435,{"id":2434,"name":"710435_mukurwe-ini_nyeri"}
711314,{"id":2439,"name":"711314_mosop_nandi"}
703170,{"id":2444,"name":"703170_rachuonyonorth_homabay"}
702779,{"id":2457,"name":"702779_kilifinorth_kilifi"}
711408,{"id":2462,"name":"711408_kipkelionwest_kericho"}
701009,{"id":2470,"name":"701009_kuresoisouth_nakuru"}
602190,{"id":2475,"name":"602190_khwisero_kakamega"}
701774,{"id":2484,"name":"701774_tetu_nyeri"}
701948,{"id":2489,"name":"701948_kamukunji_nairobi"}
701611,{"id":2493,"name":"701611_nyatike_migori"}
700359,{"id":2498,"name":"700359_mathiraeast_nyeri"}
709257,{"id":2503,"name":"709257_nyatike_migori"}
600047,{"id":2508,"name":"600047_gem_siaya"}
704527,{"id":2513,"name":"704527_soinsigowet_kericho"}
702252,{"id":2518,"name":"702252_dagorettinorth_nairobi"}
709012,{"id":2523,"name":"709012_westlands_nairobi"}
700648,{"id":2528,"name":"700648_lugari_kakamega"}
707639,{"id":2533,"name":"707639_nakurunorth_nakuru"}
700394,{"id":2541,"name":"700394_malava_kakamega"}
700397,{"id":2546,"name":"700397_malava_kakamega"}
601854,{"id":2551,"name":"601854_lungalunga_kwale"}
708527,{"id":2556,"name":"708527_kuresoinorth_nakuru"}
601696,{"id":2561,"name":"601696_embakasinorth_nairobi"}
700627,{"id":2566,"name":"700627_lugari_kakamega"}
702077,{"id":2571,"name":"702077_mathare_nairobi"}
711206,{"id":2576,"name":"711206_emgwen_nandi"}
600486,{"id":2581,"name":"600486_ugenya_siaya"}
701078,{"id":2586,"name":"701078_mwinginorth_kitui"}
703451,{"id":2591,"name":"703451_mathirawest_nyeri"}
701102,{"id":2596,"name":"701102_mwinginorth_kitui"}
708641,{"id":2601,"name":"708641_makadara_nairobi"}
601033,{"id":2606,"name":"601033_naivasha_nakuru"}
708167,{"id":2611,"name":"708167_kuresoinorth_nakuru"}
600324,{"id":2616,"name":"600324_rachuonyonorth_homabay"}
602618,{"id":1150,"name":"602618_rarieda_siaya"}
701387,{"id":1155,"name":"701387_d_dcommunityhealthunit"}
700795,{"id":1160,"name":"700795_matungu_kakamega"}
705149,{"id":1169,"name":"705149_ainamoi_kericho"}
700997,{"id":1174,"name":"700997_nyerisouth_nyeri"}
701842,{"id":1179,"name":"701842_rarieda_siaya"}
709298,{"id":1184,"name":"709298_nyatike_migori"}
707119,{"id":1189,"name":"707119_luanda_vihiga"}
708772,{"id":1194,"name":"708772_dagorettisouth_nairobi"}
601583,{"id":1199,"name":"601583_tetu_nyeri"}
711085,{"id":1204,"name":"711085_kipkelionwest_kericho"}
708771,{"id":1209,"name":"708771_dagorettisouth_nairobi"}
601764,{"id":1214,"name":"601764_ganze_kilifi"}
701732,{"id":1223,"name":"701732_matungu_kakamega"}
711378,{"id":1228,"name":"711378_chesumei_nandi"}
708752,{"id":1233,"name":"708752_embakasiwest_nairobi"}
600339,{"id":1238,"name":"600339_rachuonyonorth_homabay"}
702203,{"id":1243,"name":"702203_kibra_nairobi"}
701794,{"id":1248,"name":"701794_mukurwe-ini_nyeri"}
712674,{"id":1253,"name":"712674_nakuruwest_nakuru"}
701951,{"id":1258,"name":"701951_makadara_nairobi"}
711814,{"id":1263,"name":"711814_awendo_migori"}
701069,{"id":1268,"name":"701069_mwinginorth_kitui"}
703083,{"id":1273,"name":"703083_homabaytown_homabay"}
701848,{"id":1278,"name":"701848_kasarani_nairobi"}
712638,{"id":1283,"name":"712638_naivasha_nakuru"}
700936,{"id":1288,"name":"700936_ikolomani_kakamega"}
708481,{"id":1293,"name":"708481_gilgil_nakuru"}
700405,{"id":1298,"name":"700405_malava_kakamega"}
701966,{"id":1302,"name":"701966_embakasinorth_nairobi"}
702224,{"id":1307,"name":"702224_westlands_nairobi"}
701942,{"id":1312,"name":"701942_embakasinorth_nairobi"}
600513,{"id":1317,"name":"600513_ugunja_siaya"}
600735,{"id":1322,"name":"600735_khwisero_kakamega"}
700395,{"id":1327,"name":"700395_malava_kakamega"}
601571,{"id":1331,"name":"601571_nyerisouth_nyeri"}
600511,{"id":1336,"name":"600511_ugunja_siaya"}
708726,{"id":1341,"name":"708726_mathare_nairobi"}
700107,{"id":1346,"name":"700107_kuriaeast_migori"}
708699,{"id":1351,"name":"708699_dagorettinorth_nairobi"}
708747,{"id":1356,"name":"708747_westlands_nairobi"}
708646,{"id":1361,"name":"708646_ruaraka_nairobi"}
600456,{"id":1366,"name":"600456_subasouth_homabay"}
701928,{"id":2326,"name":"701928_embakasicentral_nairobi"}
701286,{"id":2330,"name":"701286_kituicentral_kitui"}
708604,{"id":2335,"name":"708604_kibra_nairobi"}
702977,{"id":2340,"name":"702977_rangwe_homabay"}
600204,{"id":2345,"name":"600204_ndhiwa_homabay"}
600889,{"id":2349,"name":"600889_gilgil_nakuru"}
700859,{"id":2354,"name":"700859_mumiaswest_kakamega"}
701000,{"id":2359,"name":"701000_nyerisouth_nyeri"}
601685,{"id":2364,"name":"601685_makadara_nairobi"}
708718,{"id":2368,"name":"708718_ruaraka_nairobi"}
705718,{"id":2373,"name":"705718_manyatta_embu"}
709629,{"id":2378,"name":"709629_kilifinorth_kilifi"}
700798,{"id":2383,"name":"700798_matungu_kakamega"}
702777,{"id":2387,"name":"702777_kilifinorth_kilifi"}
701135,{"id":2392,"name":"701135_mwingicentral_kitui"}
710002,{"id":2397,"name":"710002_aldai_nandi"}
708872,{"id":2401,"name":"708872_kamukunji_nairobi"}
708685,{"id":2405,"name":"708685_embakasicentral_nairobi"}
700965,{"id":2409,"name":"700965_mumiaseast_kakamega"}
700875,{"id":2417,"name":"700875_likuyani_kakamega"}
709188,{"id":2422,"name":"709188_rabai_kilifi"}
702261,{"id":2427,"name":"702261_kibra_nairobi"}
711299,{"id":2436,"name":"711299_mosop_nandi"}
701983,{"id":2441,"name":"701983_embakasinorth_nairobi"}
708664,{"id":2446,"name":"708664_embakasisouth_nairobi"}
702143,{"id":2450,"name":"702143_ruaraka_nairobi"}
700390,{"id":2454,"name":"700390_malava_kakamega"}
600751,{"id":2459,"name":"600751_mumiaswest_kakamega"}
601763,{"id":2464,"name":"601763_ganze_kilifi"}
709435,{"id":2472,"name":"709435_magarini_kilifi"}
701066,{"id":2477,"name":"701066_mwinginorth_kitui"}
701006,{"id":2481,"name":"701006_kuresoisouth_nakuru"}
600417,{"id":2486,"name":"600417_awendo_migori"}
700020,{"id":2495,"name":"700020_mwingicentral_kitui"}
701829,{"id":2500,"name":"701829_gem_siaya"}
701987,{"id":2505,"name":"701987_embakasicentral_nairobi"}
701927,{"id":2510,"name":"701927_dagorettinorth_nairobi"}
709446,{"id":2515,"name":"709446_magarini_kilifi"}
710247,{"id":2520,"name":"710247_nandihills_nandi"}
600210,{"id":2525,"name":"600210_ndhiwa_homabay"}
709749,{"id":2530,"name":"709749_subasouth_homabay"}
601756,{"id":2538,"name":"601756_rabai_kilifi"}
710110,{"id":2543,"name":"710110_emgwen_nandi"}
600147,{"id":2548,"name":"600147_kuriaeast_migori"}
712630,{"id":2553,"name":"712630_naivasha_nakuru"}
709490,{"id":2558,"name":"709490_subukia_nakuru"}
708151,{"id":2563,"name":"708151_rongai_nakuru"}
701834,{"id":2568,"name":"701834_rarieda_siaya"}
708760,{"id":2573,"name":"708760_dagorettinorth_nairobi"}
702050,{"id":2578,"name":"702050_kamukunji_nairobi"}
708613,{"id":2583,"name":"708613_kibra_nairobi"}
709003,{"id":2588,"name":"709003_kibra_nairobi"}
700964,{"id":2593,"name":"700964_mumiaseast_kakamega"}
703448,{"id":2598,"name":"703448_mathirawest_nyeri"}
600675,{"id":2603,"name":"600675_lurambi_kakamega"}
709288,{"id":2608,"name":"709288_kuriaeast_migori"}
600162,{"id":2613,"name":"600162_subanorth_homabay"}
702094,{"id":2618,"name":"702094_ruaraka_nairobi"}
707151,{"id":1151,"name":"707151_mumiaseast_kakamega"}
702277,{"id":1156,"name":"702277_makadara_nairobi"}
708625,{"id":1161,"name":"708625_langata_nairobi"}
701002,{"id":1165,"name":"701002_nyerisouth_nyeri"}
601629,{"id":1170,"name":"601629_embakasieast_nairobi"}
700892,{"id":1175,"name":"700892_lurambi_kakamega"}
702082,{"id":1180,"name":"702082_embakasinorth_nairobi"}
708770,{"id":1185,"name":"708770_kibra_nairobi"}
707143,{"id":1190,"name":"707143_luanda_vihiga"}
701199,{"id":1195,"name":"701199_kituisouth_kitui"}
709216,{"id":1200,"name":"709216_kilifisouth_kilifi"}
601585,{"id":1205,"name":"601585_nyeritown_nyeri"}
701712,{"id":1210,"name":"701712_kaloleni_kilifi"}
701891,{"id":1215,"name":"701891_embakasisouth_nairobi"}
711191,{"id":1219,"name":"711191_kipkelionwest_kericho"}
701007,{"id":1224,"name":"701007_kuresoinorth_nakuru"}
702001,{"id":1229,"name":"702001_embakasicentral_nairobi"}
708696,{"id":1234,"name":"708696_embakasiwest_nairobi"}
701897,{"id":1239,"name":"701897_makadara_nairobi"}
702127,{"id":1244,"name":"702127_dagorettisouth_nairobi"}
701041,{"id":1249,"name":"701041_mwinginorth_kitui"}
600057,{"id":1254,"name":"600057_gem_siaya"}
706981,{"id":1259,"name":"706981_nyeritown_nyeri"}
701211,{"id":1264,"name":"701211_kituicentral_kitui"}
701285,{"id":1269,"name":"701285_kituicentral_kitui"}
703138,{"id":1274,"name":"703138_rachuonyosouth_homabay"}
708513,{"id":1279,"name":"708513_nakurueast_nakuru"}
700886,{"id":1284,"name":"700886_lurambi_kakamega"}
701062,{"id":1289,"name":"701062_mwingicentral_kitui"}
702045,{"id":1294,"name":"702045_embakasicentral_nairobi"}
700355,{"id":1299,"name":"700355_mathiraeast_nyeri"}
701868,{"id":1303,"name":"701868_embakasieast_nairobi"}
711294,{"id":1308,"name":"711294_mosop_nandi"}
708995,{"id":1313,"name":"708995_kibra_nairobi"}
711076,{"id":1318,"name":"711076_mweasubcounty_embu"}
600102,{"id":1323,"name":"600102_homabaytown_homabay"}
600226,{"id":1328,"name":"600226_ndhiwa_homabay"}
709447,{"id":1332,"name":"709447_magarini_kilifi"}
600498,{"id":1337,"name":"600498_ugenya_siaya"}
